DATE,TIME,MODE,CNO,LAT,LON,ALT,ROLL,PITCH,YAW,GPS_VAL,RSSI,BAT,ACC_N,ACC_E,ACC_D,VEL_N,VEL_E,VEL_D,ODOM_X,ODOM_Y,ODOM_TH
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075600.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075610.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075620.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075630.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-28.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20241117.0,2075640.0,0.0,0.0,35.5090906,128.29474000000002,78.261,0.0,0.0,180.0,16.0,-27.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
