DATE,TIME,MODE,CNO,LAT,LON,ALT,ROLL,PITCH,YAW,GPS_VAL,RSSI,BAT,ACC_N,ACC_E,ACC_D,VEL_N,VEL_E,VEL_D,ODOM_X,ODOM_Y,ODOM_TH
20241117.0,1362310.0,149.0,35.0,35.5092281,128.2947484,79.006,-50.30990219116211,-8.821303367614746,207.94801330566406,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.517677624569217,0.5142842911720198,-5.136603203021582
20241117.0,1362310.0,149.0,35.0,35.5092281,128.2947484,79.006,-50.30990219116211,-8.821303367614746,207.94801330566406,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51829569355781,0.5156528002130413,-5.136603203021582
20241117.0,1362310.0,149.0,35.0,35.5092281,128.2947484,79.006,-50.30990219116211,-8.821303367614746,207.94801330566406,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51891396862828,0.5170217655541145,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51953645365709,0.5184000524533885,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5201493853189,0.5197571865859762,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52076253778272,0.5211148096114766,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.521385950179972,0.5224951498609837,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.522000736578672,0.5238563906940374,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52261627370421,0.5252192937629941,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523232752918325,0.5265842827750448,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.523858741339037,0.5279703267751991,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52446718335996,0.52931752008523,-5.136603203021582
20241117.0,1362320.0,149.0,35.0,35.5092281,128.2947483,79.007,-50.38713836669922,-8.069173812866211,207.95008850097656,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.525089756709573,0.530696002541669,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.525703777661302,0.532055548545959,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.526320536557964,0.5334211568223656,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52693701577208,0.5347861458344162,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.527554260433167,0.5361528296752306,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.528175405929776,0.537528150624168,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.528788911676813,0.5388865558783286,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52940812883586,0.5402576071624957,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.530024387247966,0.5416221072816336,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53064198519227,0.5429895733511082,-5.136603203021582
20241117.0,1362330.0,150.0,35.0,35.5092281,128.29474820000002,79.007,-50.535701751708984,-7.9593048095703125,207.41085815429688,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.531263925576116,0.544366654314531,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53188195040431,0.5457350655769699,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.532496530721133,0.547095850109972,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53312329930895,0.5484836215317509,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.533730445958078,0.5498279466700279,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.534347705339297,0.5511946631037031,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.534965833208425,0.552563302516168,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.535584608763454,0.5539333760145099,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.536204635529877,0.5553062199060234,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53681800879571,0.5566643318244363,-5.136603203021582
20241117.0,1362340.0,150.0,35.0,35.5092281,128.2947481,79.008,-50.56157302856445,-7.899697780609131,206.7646484375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.537432927675617,0.5580258659932377,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.538053499087,0.5593999158206022,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53867758861042,0.5607817553417079,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.539300603564055,0.5621612155839723,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.53990563051388,0.563500847350288,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.540523346219256,0.5648685741626494,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.541146081490343,0.5662474151405577,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54176314950982,0.5676137078670419,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.542372960503208,0.5689639323131312,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54299472424545,0.570340622162224,-5.136603203021582
20241117.0,1362350.0,150.0,35.0,35.509228,128.294748,79.012,-50.51787567138672,-7.785553455352783,206.04429626464844,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.543608009190475,0.571698538523472,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.544227270509925,0.5730696875862217,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.544843175638814,0.5744334054766994,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54546168623143,0.5758028923035462,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.546080785629407,0.5771736828448266,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54670070935489,0.5785462985863141,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.547315068869704,0.5799065942264036,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54793493371465,0.5812790795964478,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.548548439461687,0.5826374848506083,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.54916614044693,0.5840051790701087,-5.136603203021582
20241117.0,1362360.0,150.0,35.0,35.5092281,128.2947479,79.01,-50.67155456542969,-6.874159336090088,206.15716552734375,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.549786211373753,0.5853781207402047,-5.136603203021582
20241117.0,1362370.0,150.0,35.0,35.5092281,128.2947478,79.005,-50.86536407470703,-6.831620216369629,205.77694702148438,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.550400099844275,0.5867373734087471,-5.136603203021582
20241117.0,1362370.0,150.0,35.0,35.5092281,128.2947478,79.005,-50.86536407470703,-6.831620216369629,205.77694702148438,159.0,-50.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.551022305190536,0.5881150410436651,-5.136603203021582
